year,inc,fr,po1,po2,redist,state,dist,dexp_cat,rexp_cat,dpres_cat,dvp_cat
a1978,b1,c0,d0,e0,f0,g32,h11,i0,j0,k29,l31
a1978,b1,c0,d0,e0,f0,g32,h12,i0,j0,k31,l32
a1978,b1,c0,d0,e0,f0,g32,h13,i0,j0,k29,l31
a1978,b1,c0,d0,e0,f0,g32,h14,i5,j0,k30,l32
a1978,b1,c0,d0,e0,f0,g32,h15,i1,j0,k16,l28
a1978,b1,c0,d0,e0,f0,g32,h16,i0,j0,k29,l31
a1978,b1,c0,d0,e0,f0,g32,h17,i2,j0,k22,l30
a1978,b0,c3,d1,e0,f0,g32,h18,i11,j6,k26,l30
a1978,b1,c0,d5,e2,f0,g32,h19,i0,j7,k32,l19
a1978,b1,c1,d0,e0,f0,g32,h20,i0,j0,k30,l32
a1978,b1,c3,d5,e2,f0,g32,h21,i0,j7,k33,l19
a1978,b1,c0,d0,e0,f0,g32,h22,i0,j0,k30,l32
a1978,b3,c9,d4,e8,f0,g32,h23,i2,j2,k20,l12
a1978,b1,c0,d0,e0,f0,g32,h24,i1,j1,k13,l23
a1978,b0,c0,d0,e0,f0,g32,h25,i0,j1,k9,l4
a1978,b0,c0,d1,e0,f0,g32,h26,i0,j1,k12,l6
a1978,b1,c0,d0,e0,f0,g32,h27,i2,j2,k10,l27
a1978,b1,c0,d0,e0,f0,g32,h28,i0,j0,k14,l30
a1978,b1,c0,d1,e4,f0,g32,h29,i2,j2,k8,l19
a1978,b0,c0,d1,e0,f0,g32,h30,i1,j1,k9,l10
a1978,b0,c0,d5,e2,f0,g32,h31,i7,j0,k10,l6
a1978,b1,c0,d0,e0,f0,g32,h32,i2,j1,k8,l23
a1978,b3,c9,d3,e6,f0,g32,h33,i1,j2,k8,l4
a1978,b0,c0,d5,e2,f0,g32,h34,i7,j0,k10,l5
a1978,b0,c0,d0,e0,f0,g32,h35,i0,j1,k10,l6
a1978,b1,c0,d0,e0,f0,g32,h36,i0,j0,k12,l27
a1978,b1,c0,d0,e0,f0,g32,h37,i0,j0,k26,l31
a1978,b0,c0,d5,e2,f0,g32,h38,i7,j1,k10,l3
a1978,b1,c1,d0,e0,f0,g32,h39,i1,j1,k9,l26
a1978,b1,c0,d0,e0,f0,g33,h1,i0,j0,k25,l30
a1978,b1,c0,d0,e0,f0,g33,h2,i0,j0,k26,l19
a1978,b1,c1,d1,e4,f0,g33,h3,i0,j0,k24,l28
a1978,b1,c0,d0,e0,f0,g33,h4,i0,j7,k19,l25
a1978,b1,c0,d1,e4,f0,g33,h5,i2,j2,k18,l22
a1978,b1,c0,d0,e0,f0,g33,h6,i0,j0,k21,l19
a1978,b1,c0,d0,e0,f0,g33,h7,i1,j0,k27,l31
a1978,b1,c1,d0,e0,f0,g33,h8,i1,j0,k22,l27
a1978,b0,c0,d0,e0,f0,g33,h9,i0,j3,k19,l12
a1978,b0,c0,d5,e2,f0,g33,h10,i7,j0,k22,l8
a1978,b1,c1,d1,e0,f0,g33,h11,i2,j1,k22,l19
a1978,b0,c0,d1,e0,f0,g34,h1,i0,j1,k12,l7
a1978,b0,c0,d0,e0,f0,g35,h1,i0,j1,k9,l6
a1978,b1,c1,d1,e4,f0,g35,h2,i3,j3,k7,l19
a1978,b3,c9,d2,e5,f0,g35,h3,i3,j4,k19,l4
a1978,b0,c0,d0,e0,f0,g35,h4,i0,j0,k8,l4
a1978,b0,c0,d1,e0,f0,g35,h5,i0,j0,k10,l5
a1978,b0,c0,d0,e0,f0,g35,h6,i0,j2,k14,l7
a1978,b0,c0,d5,e2,f0,g35,h7,i7,j0,k12,l6
a1978,b0,c0,d0,e0,f0,g35,h8,i0,j1,k11,l4
a1978,b1,c0,d0,e0,f0,g35,h9,i2,j0,k24,l23
a1978,b0,c0,d0,e0,f0,g35,h10,i0,j0,k14,l5
a1978,b0,c0,d0,e0,f0,g35,h11,i0,j0,k20,l4
a1978,b0,c0,d1,e4,f0,g35,h12,i2,j2,k10,l16
a1978,b1,c1,d1,e0,f0,g35,h13,i0,j1,k22,l28
a1978,b1,c0,d0,e0,f0,g35,h14,i0,j0,k26,l30
a1978,b0,c0,d0,e0,f0,g35,h15,i0,j1,k8,l6
a1978,b0,c0,d0,e0,f0,g35,h16,i0,j1,k14,l5
a1978,b0,c0,d1,e0,f0,g35,h17,i0,j2,k11,l10
a1978,b1,c1,d0,e0,f0,g35,h18,i1,j1,k23,l29
a1978,b1,c0,d1,e0,f0,g35,h19,i2,j2,k26,l19
a1978,b1,c1,d5,e2,f0,g35,h20,i1,j7,k26,l19
a1978,b1,c0,d0,e0,f0,g35,h21,i0,j0,k32,l32
a1978,b1,c0,d0,e0,f0,g35,h22,i0,j0,k16,l29
a1978,b1,c0,d0,e0,f0,g35,h23,i0,j0,k10,l29
a1978,b1,c0,d0,e0,f0,g36,h1,i3,j3,k7,l22
a1978,b2,c9,d0,e0,f0,g36,h2,i2,j2,k22,l21
a1978,b1,c1,d5,e2,f0,g36,h3,i0,j7,k26,l31
a1978,b1,c0,d0,e0,f0,g36,h4,i1,j2,k21,l30
a1978,b0,c1,d0,e0,f0,g36,h5,i0,j3,k9,l14
a1978,b1,c0,d1,e4,f0,g36,h6,i2,j1,k10,l29
a1978,b1,c0,d0,e0,f0,g37,h1,i3,j3,k10,l24
a1978,b1,c0,d0,e0,f0,g37,h2,i1,j0,k14,l29
a1978,b1,c0,d5,e2,f0,g37,h3,i0,j7,k23,l19
a1978,b1,c0,d0,e0,f0,g37,h4,i2,j3,k20,l24
a1978,b1,c1,d0,e0,f0,g38,h1,i1,j0,k29,l29
a1978,b2,c9,d0,e0,f0,g38,h2,i3,j0,k31,l29
a1978,b1,c1,d0,e0,f0,g38,h3,i2,j0,k28,l29
a1978,b1,c0,d1,e4,f0,g38,h4,i2,j2,k24,l28
a1978,b0,c0,d0,e0,f0,g38,h5,i0,j2,k7,l8
a1978,b1,c0,d0,e0,f0,g38,h6,i1,j0,k17,l29
a1978,b1,c0,d1,e0,f0,g38,h7,i2,j3,k12,l22
a1978,b1,c1,d1,e0,f0,g38,h8,i2,j1,k12,l17
a1978,b0,c0,d0,e0,f0,g38,h9,i0,j2,k8,l19
a1978,b0,c0,d0,e0,f0,g38,h10,i0,j1,k15,l7
a1978,b1,c0,d0,e0,f0,g38,h11,i0,j0,k22,l29
a1978,b1,c0,d0,e0,f0,g38,h12,i0,j0,k18,l28
a1978,b0,c0,d0,e0,f0,g38,h13,i0,j2,k9,l7
a1978,b1,c0,d0,e0,f0,g38,h14,i2,j2,k25,l29
a1978,b1,c0,d0,e0,f0,g38,h15,i2,j1,k20,l27
a1978,b0,c1,d0,e0,f0,g38,h16,i0,j0,k6,l7
a1978,b1,c1,d0,e0,f0,g38,h17,i2,j2,k9,l19
a1978,b1,c1,d0,e0,f0,g38,h18,i2,j2,k11,l25
a1978,b0,c0,d0,e0,f0,g38,h19,i0,j0,k8,l4
a1978,b1,c0,d0,e0,f0,g38,h20,i1,j0,k23,l30
a1978,b2,c9,d0,e0,f0,g38,h21,i2,j2,k21,l25
a1978,b1,c1,d0,e0,f0,g38,h22,i2,j0,k24,l23
a1978,b1,c1,d0,e0,f0,g38,h23,i2,j3,k11,l23
a1978,b0,c1,d1,e8,f0,g38,h24,i0,j2,k20,l10
a1978,b3,c9,d2,e0,f0,g38,h25,i2,j1,k21,l10
a1978,b1,c0,d0,e0,f0,g39,h1,i2,j1,k24,l26
a1978,b1,c0,d0,e0,f0,g39,h2,i1,j1,k22,l30
a1978,b1,c0,d0,e0,f0,g40,h1,i2,j0,k21,l28
a1978,b0,c0,d0,e0,f0,g40,h2,i2,j2,k20,l9
a1978,b1,c0,d0,e0,f0,g40,h3,i1,j0,k24,l19
a1978,b2,c9,d4,e6,f0,g40,h4,i3,j2,k19,l29
a1978,b1,c0,d5,e2,f0,g40,h5,i1,j7,k25,l19
a1978,b1,c0,d5,e2,f0,g40,h6,i2,j7,k26,l23
a1978,b3,c9,d0,e0,f0,g41,h1,i3,j3,k18,l2
a1978,b0,c0,d0,e0,f0,g41,h2,i4,j2,k13,l5
a1978,b0,c0,d0,e0,f0,g42,h1,i0,j3,k12,l9
a1978,b0,c0,d0,e0,f0,g42,h2,i0,j2,k15,l7
a1978,b1,c0,d5,e2,f0,g42,h3,i1,j7,k20,l28
a1978,b1,c0,d5,e2,f0,g42,h4,i0,j7,k28,l19
a1978,b2,c9,d2,e5,f0,g42,h5,i2,j0,k26,l19
a1978,b0,c0,d0,e0,f0,g42,h6,i0,j2,k20,l6
a1978,b1,c0,d0,e0,f0,g42,h7,i2,j0,k24,l19
a1978,b1,c0,d0,e0,f0,g42,h8,i2,j0,k27,l26
a1978,b1,c1,d0,e0,f0,g43,h1,i0,j1,k25,l31
a1978,b1,c0,d0,e0,f0,g43,h2,i3,j0,k24,l19
a1978,b0,c0,d5,e2,f0,g43,h3,i1,j7,k4,l4
a1978,b1,c0,d0,e0,f0,g43,h4,i2,j1,k18,l26
a1978,b1,c1,d0,e0,f0,g43,h5,i3,j3,k20,l22
a1978,b2,c9,d0,e0,f0,g43,h6,i5,j2,k19,l27
a1978,b0,c0,d0,e0,f0,g43,h7,i0,j2,k4,l19
a1978,b1,c0,d0,e0,f0,g43,h8,i3,j2,k26,l25
a1978,b1,c0,d0,e0,f0,g43,h9,i1,j0,k25,l19
a1978,b1,c0,d0,e0,f0,g43,h10,i0,j0,k22,l30
a1978,b2,c9,d0,e0,f0,g43,h11,i6,j4,k24,l24
a1978,b1,c0,d0,e0,f0,g43,h12,i3,j0,k23,l30
a1978,b1,c0,d0,e0,f0,g43,h13,i0,j0,k15,l25
a1978,b2,c9,d2,e5,f0,g43,h14,i4,j0,k24,l26
a1978,b1,c0,d0,e0,f0,g43,h15,i1,j0,k27,l29
a1978,b1,c0,d0,e0,f0,g43,h16,i2,j0,k16,l24
a1978,b2,c9,d0,e0,f0,g43,h17,i4,j2,k24,l19
a1978,b2,c9,d7,e5,f0,g43,h18,i3,j7,k30,l32
a1978,b2,c9,d2,e5,f0,g43,h19,i4,j5,k9,l22
a1978,b1,c0,d5,e2,f0,g43,h20,i0,j7,k29,l19
a1978,b2,c9,d2,e5,f0,g43,h21,i5,j5,k8,l29
a1978,b1,c1,d1,e8,f0,g43,h22,i5,j4,k16,l17
a1978,b1,c0,d5,e2,f0,g43,h23,i1,j7,k25,l19
a1978,b2,c9,d0,e0,f0,g43,h24,i4,j3,k23,l26
a1978,b1,c0,d0,e0,f0,g44,h1,i2,j2,k5,l25
a1978,b0,c1,d0,e0,f0,g44,h2,i3,j4,k7,l10
a1978,b0,c0,d0,e0,f0,g45,h1,i0,j1,k10,l5
a1978,b0,c1,d0,e0,f0,g46,h1,i2,j3,k19,l15
a1978,b0,c0,d5,e2,f0,g46,h2,i7,j0,k18,l6
a1978,b1,c0,d5,e2,f0,g46,h3,i0,j7,k10,l19
a1978,b0,c0,d5,e2,f0,g46,h4,i7,j0,k24,l12
a1978,b1,c0,d5,e2,f0,g46,h5,i0,j7,k14,l19
a1978,b0,c0,d5,e2,f0,g46,h6,i7,j0,k14,l19
a1978,b0,c0,d1,e4,f0,g46,h7,i1,j1,k11,l19
a1978,b1,c0,d1,e0,f0,g46,h8,i2,j3,k14,l22
a1978,b0,c0,d0,e0,f0,g46,h9,i1,j2,k21,l9
a1978,b1,c0,d0,e0,f0,g46,h10,i2,j3,k13,l24
a1978,b0,c0,d1,e0,f0,g47,h1,i1,j2,k11,l4
a1978,b2,c9,d0,e0,f0,g47,h2,i2,j4,k13,l17
a1978,b1,c0,d0,e0,f0,g47,h3,i0,j1,k19,l29
a1978,b1,c0,d0,e0,f0,g47,h4,i2,j1,k11,l24
a1978,b1,c0,d0,e0,f0,g47,h5,i4,j2,k10,l24
a1978,b1,c1,d0,e0,f0,g47,h6,i2,j0,k18,l29
a1978,b0,c2,d1,e0,f0,g47,h7,i3,j6,k17,l11
a1978,b1,c0,d1,e4,f0,g48,h1,i0,j0,k23,l24
a1978,b1,c0,d0,e0,f0,g48,h2,i0,j2,k23,l29
a1978,b1,c0,d0,e0,f0,g48,h3,i0,j0,k24,l19
a1978,b1,c1,d5,e2,f0,g48,h4,i3,j7,k26,l29
a1978,b1,c0,d0,e0,f0,g49,h1,i1,j2,k16,l27
a1978,b1,c0,d0,e0,f0,g49,h2,i0,j1,k20,l27
a1978,b1,c0,d0,e0,f0,g49,h3,i1,j0,k17,l24
a1978,b1,c0,d1,e0,f0,g49,h4,i0,j0,k22,l19
a1978,b1,c0,d0,e0,f0,g49,h5,i1,j0,k26,l30
a1978,b0,c0,d0,e0,f0,g49,h6,i0,j1,k13,l7
a1978,b1,c0,d0,e0,f0,g49,h7,i1,j0,k23,l29
a1978,b1,c0,d1,e4,f0,g49,h8,i1,j3,k12,l19
a1978,b3,c9,d3,e6,f0,g49,h9,i0,j2,k8,l6
a1978,b2,c9,d0,e0,f0,g50,h1,i2,j3,k8,l23
a1980,b0,c0,d5,e2,f0,g1,h1,i7,j0,k9,l7
a1980,b0,c0,d1,e4,f0,g1,h2,i0,j2,k11,l11
a1980,b1,c0,d5,e2,f0,g1,h3,i0,j7,k20,l19
a1980,b1,c0,d5,e2,f0,g1,h4,i0,j7,k21,l19
a1980,b1,c0,d5,e2,f0,g1,h5,i1,j7,k23,l19
a1980,b3,c9,d2,e0,f0,g1,h6,i0,j3,k10,l7
a1980,b1,c1,d0,e0,f0,g1,h7,i1,j0,k19,l19
a1980,b0,c0,d0,e0,f0,g2,h1,i1,j3,k5,l10
a1980,b0,c0,d0,e0,f0,g3,h1,i0,j2,k5,l4
a1980,b1,c0,d0,e0,f0,g3,h2,i7,j7,k8,l21
a1980,b1,c0,d0,e0,f0,g3,h3,i1,j0,k4,l19
a1980,b0,c0,d0,e0,f0,g3,h4,i2,j3,k4,l6
a1980,b1,c0,d5,e2,f0,g4,h1,i1,j7,k22,l19
a1980,b0,c1,d1,e0,f0,g4,h2,i0,j2,k19,l14
a1980,b0,c0,d5,e2,f0,g4,h3,i7,j0,k8,l3
a1980,b1,c1,d5,e2,f0,g4,h4,i2,j7,k24,l19
a1980,b1,c0,d1,e4,f0,g5,h1,i3,j4,k6,l25
a1980,b0,c0,d0,e0,f0,g5,h2,i3,j5,k9,l12
a1980,b1,c1,d0,e0,f0,g5,h3,i3,j0,k11,l21
a1980,b1,c1,d0,e0,f0,g5,h4,i2,j0,k11,l23
a1980,b1,c0,d0,e0,f0,g5,h5,i4,j5,k21,l27
a1980,b1,c0,d0,e0,f0,g5,h6,i2,j0,k26,l29
a1980,b1,c0,d0,e0,f0,g5,h7,i2,j0,k10,l27
a1980,b1,c0,d0,e0,f0,g5,h8,i4,j1,k26,l24
a1980,b1,c0,d0,e0,f0,g5,h9,i1,j0,k15,l28
a1980,b1,c0,d0,e0,f0,g5,h10,i0,j0,k13,l28
a1980,b0,c2,d1,e0,f0,g5,h11,i6,j4,k9,l9
a1980,b0,c0,d0,e0,f0,g5,h12,i0,j1,k10,l3
a1980,b1,c0,d0,e0,f0,g5,h13,i3,j0,k7,l25
a1980,b0,c1,d0,e0,f0,g5,h14,i1,j3,k7,l10
a1980,b1,c1,d0,e0,f0,g5,h15,i3,j0,k13,l25
a1980,b1,c0,d0,e0,f0,g5,h16,i1,j0,k8,l26
a1980,b0,c1,d1,e0,f0,g5,h17,i1,j5,k8,l11
a1980,b0,c1,d0,e0,f0,g5,h18,i0,j2,k5,l8
a1980,b0,c0,d0,e0,f0,g5,h19,i0,j1,k7,l4
a1980,b0,c0,d0,e0,f0,g5,h20,i0,j2,k4,l6
a1980,b1,c0,d1,e0,f0,g5,h21,i10,j6,k9,l26
a1980,b0,c0,d0,e0,f0,g5,h22,i2,j2,k5,l6
a1980,b1,c0,d0,e0,f0,g5,h23,i1,j0,k12,l27
a1980,b1,c0,d0,e0,f0,g5,h24,i0,j0,k21,l27
a1980,b1,c0,d0,e0,f0,g5,h25,i0,j0,k26,l28
a1980,b0,c0,d0,e0,f0,g5,h26,i0,j1,k4,l19
a1980,b0,c0,d0,e0,f0,g5,h27,i6,j14,k6,l14
a1980,b1,c1,d0,e0,f0,g5,h28,i1,j0,k29,l19
a1980,b1,c0,d0,e0,f0,g5,h29,i0,j0,k31,l31
a1980,b1,c0,d1,e0,f0,g5,h30,i1,j0,k20,l29
a1980,b2,c9,d2,e5,f0,g5,h31,i5,j0,k26,l28
a1980,b1,c0,d0,e0,f0,g5,h32,i2,j0,k13,l30
a1980,b0,c1,d0,e0,f0,g5,h33,i0,j1,k5,l10
a1980,b0,c1,d0,e0,f0,g5,h34,i0,j3,k5,l10
a1980,b1,c0,d0,e0,f0,g5,h35,i3,j4,k5,l21
a1980,b1,c0,d0,e0,f0,g5,h36,i1,j0,k9,l26
a1980,b0,c1,d0,e0,f0,g5,h37,i0,j1,k5,l7
a1980,b1,c0,d0,e0,f0,g5,h38,i2,j0,k5,l24
a1980,b0,c1,d0,e0,f0,g5,h39,i0,j2,k3,l7
a1980,b0,c0,d0,e0,f0,g5,h40,i0,j2,k3,l6
a1980,b3,c9,d4,e5,f0,g5,h41,i4,j6,k6,l9
a1980,b1,c0,d0,e0,f0,g5,h42,i2,j3,k9,l29
a1980,b0,c0,d0,e0,f0,g5,h43,i0,j2,k4,l5
a1980,b1,c0,d1,e0,f0,g6,h1,i2,j2,k14,l26
a1980,b1,c0,d1,e4,f0,g6,h2,i6,j2,k6,l20
a1980,b1,c1,d1,e4,f0,g6,h3,i3,j3,k8,l17
a1980,b3,c9,d4,e7,f0,g6,h4,i2,j3,k5,l7
a1980,b0,c1,d0,e0,f0,g6,h5,i0,j3,k4,l7
a1980,b1,c0,d0,e0,f0,g7,h1,i2,j0,k22,l25
a1980,b2,c9,d2,e5,f0,g7,h2,i3,j2,k11,l28
a1980,b2,c9,d4,e7,f0,g7,h3,i4,j2,k10,l25
a1980,b0,c0,d0,e0,f0,g7,h4,i2,j3,k8,l9
a1980,b1,c1,d1,e0,f0,g7,h5,i2,j1,k7,l20
a1980,b1,c0,d0,e0,f0,g7,h6,i2,j2,k10,l27
a1980,b0,c0,d1,e4,f0,g8,h1,i1,j4,k14,l9
a1980,b1,c1,d1,e0,f0,g9,h1,i1,j2,k10,l26
a1980,b1,c0,d0,e0,f0,g9,h2,i2,j0,k23,l31
a1980,b1,c0,d0,e0,f0,g9,h3,i0,j0,k20,l19
a1980,b1,c0,d0,e0,f0,g9,h4,i2,j0,k9,l29
a1980,b3,c9,d0,e0,f0,g9,h5,i2,j3,k7,l14
a1980,b0,c0,d5,e2,f0,g9,h6,i7,j1,k10,l3
a1980,b1,c0,d0,e0,f0,g9,h7,i0,j0,k11,l19
a1980,b1,c0,d0,e0,f0,g9,h8,i3,j0,k7,l19
a1980,b1,c1,d0,e0,f0,g9,h9,i2,j3,k6,l26
a1980,b0,c0,d0,e0,f0,g9,h10,i0,j2,k5,l19
a1980,b1,c1,d0,e0,f0,g9,h11,i3,j2,k7,l23
a1980,b2,c9,d4,e5,f0,g9,h12,i2,j5,k8,l26
a1980,b1,c0,d0,e0,f0,g9,h13,i3,j1,k22,l19
a1980,b1,c0,d0,e0,f0,g9,h14,i2,j1,k8,l26
a1980,b1,c0,d0,e0,f0,g9,h15,i1,j0,k7,l29
a1980,b1,c0,d5,e2,f0,g10,h1,i0,j7,k23,l19
a1980,b2,c9,d2,e5,f0,g10,h2,i3,j0,k24,l19
a1980,b1,c0,d5,e2,f0,g10,h3,i0,j7,k26,l19
a1980,b1,c0,d0,e0,f0,g10,h4,i2,j1,k21,l31
a1980,b1,c0,d0,e0,f0,g10,h5,i2,j0,k26,l30
a1980,b0,c1,d0,e0,f0,g10,h6,i1,j3,k24,l11
a1980,b1,c0,d0,e0,f0,g10,h7,i3,j0,k19,l27
a1980,b1,c0,d0,e0,f0,g10,h8,i2,j0,k27,l19
a1980,b1,c0,d0,e0,f0,g10,h9,i2,j0,k23,l30
a1980,b1,c0,d0,e0,f0,g10,h10,i1,j0,k24,l19
a1980,b1,c0,d0,e0,f0,g11,h1,i3,j0,k15,l30
a1980,b1,c0,d0,e0,f0,g11,h2,i1,j0,k20,l32
a1980,b3,c9,d3,e6,f0,g12,h1,i2,j4,k5,l8
a1980,b0,c0,d1,e4,f0,g12,h2,i0,j3,k3,l9
a1980,b2,c9,d2,e5,f0,g13,h1,i1,j0,k33,l19
a1980,b2,c9,d0,e0,f0,g13,h2,i1,j0,k32,l32
a1980,b1,c0,d0,e0,f0,g13,h3,i3,j2,k10,l27
a1980,b0,c0,d0,e0,f0,g13,h4,i1,j2,k7,l6
a1980,b1,c0,d0,e0,f0,g13,h5,i1,j0,k29,l31
a1980,b0,c0,d0,e0,f0,g13,h6,i0,j2,k9,l6
a1980,b1,c0,d0,e0,f0,g13,h7,i0,j0,k31,l32
a1980,b1,c0,d0,e0,f0,g13,h8,i2,j0,k29,l32
a1980,b1,c0,d0,e0,f0,g13,h9,i1,j0,k26,l30
a1980,b0,c3,d0,e0,f0,g13,h10,i3,j7,k8,l17
a1980,b1,c0,d0,e0,f0,g13,h11,i1,j0,k18,l29
a1980,b0,c0,d0,e0,f0,g13,h12,i0,j2,k4,l3
a1980,b0,c0,d0,e0,f0,g13,h13,i0,j1,k5,l7
a1980,b0,c0,d0,e0,f0,g13,h14,i0,j1,k4,l3
a1980,b0,c0,d0,e0,f0,g13,h15,i0,j1,k4,l7
a1980,b3,c9,d4,e6,f0,g13,h16,i0,j4,k4,l6
a1980,b0,c0,d0,e0,f0,g13,h17,i0,j2,k7,l4
a1980,b0,c0,d0,e0,f0,g13,h18,i0,j2,k6,l6
a1980,b0,c0,d0,e0,f0,g13,h19,i0,j1,k7,l19
a1980,b0,c0,d1,e4,f0,g13,h20,i7,j6,k7,l5
a1980,b0,c0,d0,e0,f0,g13,h21,i0,j2,k10,l3
a1980,b0,c1,d0,e0,f0,g13,h22,i0,j2,k7,l11
a1980,b1,c0,d0,e0,f0,g13,h23,i0,j0,k17,l29
a1980,b1,c0,d0,e0,f0,g13,h24,i3,j0,k8,l27
a1980,b1,c0,d0,e0,f0,g14,h1,i1,j0,k24,l31
a1980,b1,c0,d1,e4,f0,g14,h2,i3,j1,k5,l25
a1980,b1,c0,d0,e0,f0,g14,h3,i8,j5,k9,l23
a1980,b3,c9,d0,e0,f0,g14,h4,i2,j3,k6,l6
a1980,b0,c0,d0,e0,f0,g14,h5,i2,j2,k6,l5
a1980,b1,c0,d0,e0,f0,g14,h6,i3,j6,k6,l20
a1980,b0,c0,d1,e4,f0,g14,h7,i1,j2,k8,l10
a1980,b0,c1,d1,e4,f0,g14,h8,i2,j3,k10,l13
a1980,b1,c0,d0,e0,f0,g14,h9,i2,j0,k10,l27
a1980,b1,c0,d1,e4,f0,g14,h10,i2,j3,k7,l23
a1980,b1,c0,d0,e0,f0,g14,h11,i0,j4,k10,l24
a1980,b0,c0,d0,e0,f0,g15,h1,i0,j3,k14,l7
a1980,b0,c1,d1,e4,f0,g15,h2,i2,j4,k10,l13
a1980,b3,c9,d4,e6,f0,g15,h3,i3,j6,k9,l4
a1980,b1,c0,d0,e0,f0,g15,h4,i1,j3,k14,l27
a1980,b1,c0,d1,e4,f0,g15,h5,i4,j4,k7,l24
a1980,b1,c0,d1,e4,f0,g15,h6,i3,j3,k7,l27
a1980,b3,c9,d2,e5,f0,g16,h1,i1,j3,k4,l19
a1980,b0,c1,d0,e0,f0,g16,h2,i2,j3,k7,l13
a1980,b0,c0,d0,e0,f0,g16,h3,i2,j2,k7,l19
a1980,b1,c0,d0,e0,f0,g16,h4,i2,j0,k8,l28
a1980,b0,c1,d1,e4,f0,g16,h5,i0,j2,k7,l9
a1980,b1,c0,d5,e2,f0,g17,h1,i1,j7,k23,l19
a1980,b1,c0,d0,e0,f0,g17,h2,i0,j0,k14,l19
a1980,b1,c0,d0,e0,f0,g17,h3,i1,j0,k24,l28
a1980,b0,c0,d0,e0,f0,g17,h4,i0,j2,k8,l6
a1980,b3,c9,d3,e0,f0,g17,h5,i0,j4,k7,l3
a1980,b0,c1,d1,e4,f0,g17,h6,i1,j3,k19,l13
a1980,b1,c0,d5,e2,f0,g17,h7,i0,j7,k23,l30
a1980,b0,c1,d5,e2,f0,g18,h1,i7,j2,k13,l19
a1980,b1,c0,d5,e2,f0,g18,h2,i6,j7,k22,l19
a1980,b1,c3,d7,e5,f0,g18,h3,i7,j7,k7,l19
a1980,b2,c9,d7,e2,f0,g18,h4,i7,j7,k10,l17
a1980,b1,c0,d5,e2,f0,g18,h5,i7,j7,k10,l19
a1980,b0,c0,d5,e2,f0,g18,h6,i7,j1,k13,l19
a1980,b1,c0,d5,e2,f0,g18,h7,i1,j7,k14,l19
a1980,b1,c0,d5,e2,f0,g18,h8,i3,j7,k21,l19
a1980,b0,c0,d0,e0,f0,g19,h1,i2,j3,k14,l7
a1980,b0,c1,d1,e4,f0,g19,h2,i0,j2,k13,l10
a1980,b0,c0,d1,e4,f0,g20,h1,i2,j4,k10,l7
a1980,b1,c0,d0,e0,f0,g20,h2,i2,j3,k16,l27
a1980,b1,c0,d0,e0,f0,g20,h3,i0,j0,k25,l19
a1980,b0,c0,d0,e0,f0,g20,h4,i0,j2,k12,l7
a1980,b1,c0,d0,e0,f0,g20,h5,i1,j0,k23,l30
a1980,b1,c1,d1,e4,f0,g20,h6,i2,j1,k8,l32
a1980,b1,c0,d0,e0,f0,g20,h7,i2,j0,k32,l19
a1980,b1,c1,d1,e8,f0,g20,h8,i4,j6,k11,l19
a1980,b0,c0,d0,e0,f0,g21,h1,i0,j1,k20,l19
a1980,b1,c0,d0,e0,f0,g21,h2,i0,j0,k17,l29
a1980,b1,c0,d0,e0,f0,g21,h3,i1,j0,k19,l30
a1980,b2,c9,d2,e5,f0,g21,h4,i5,j2,k19,l19
a1980,b1,c1,d0,e0,f0,g21,h5,i4,j1,k13,l27
a1980,b1,c1,d0,e0,f0,g21,h6,i4,j3,k12,l21
a1980,b1,c0,d5,e2,f0,g21,h7,i1,j7,k17,l19
a1980,b1,c0,d0,e0,f0,g21,h8,i0,j0,k26,l30
a1980,b1,c0,d5,e2,f0,g21,h9,i1,j7,k21,l19
a1980,b0,c0,d1,e4,f0,g21,h10,i2,j3,k12,l7
a1980,b1,c1,d5,e2,f0,g21,h11,i1,j7,k15,l19
a1980,b1,c0,d0,e0,f0,g21,h12,i1,j0,k10,l19
a1980,b1,c0,d0,e0,f0,g22,h1,i0,j0,k33,l33
a1980,b0,c0,d0,e0,f0,g22,h2,i2,j2,k11,l5
a1980,b1,c1,d0,e0,f0,g22,h3,i4,j6,k8,l19
a1980,b0,c0,d0,e0,f0,g22,h4,i0,j1,k6,l4
a1980,b0,c0,d0,e0,f0,g22,h5,i2,j4,k7,l16
a1980,b1,c0,d0,e0,f0,g22,h6,i2,j4,k9,l23
a1980,b1,c0,d5,e2,f0,g22,h7,i0,j7,k20,l30
a1980,b1,c0,d0,e0,f0,g22,h8,i1,j1,k10,l27
a1980,b0,c0,d5,e2,f0,g22,h9,i7,j2,k6,l5
a1980,b1,c1,d1,e4,f0,g22,h10,i4,j5,k7,l19
a1980,b0,c1,d1,e0,f0,g22,h11,i0,j2,k11,l11
a1980,b1,c0,d0,e0,f0,g22,h12,i1,j1,k9,l22
a1980,b2,c9,d2,e0,f0,g22,h13,i0,j0,k33,l30
a1980,b2,c9,d2,e5,f0,g22,h14,i2,j3,k13,l28
a1980,b1,c0,d0,e0,f0,g22,h15,i2,j0,k15,l31
a1980,b1,c0,d0,e0,f0,g22,h16,i2,j0,k18,l30
a1980,b1,c0,d0,e0,f0,g22,h17,i0,j0,k23,l19
a1980,b1,c0,d0,e0,f0,g22,h18,i2,j0,k11,l30
a1980,b0,c0,d0,e0,f0,g22,h19,i0,j1,k6,l4
